usuario_id,valor,data
7479,104.8,2024-11-01
38668,76.08,2024-02-12
42706,27.12,2024-12-23
40726,91.57,2024-09-12
48749,90.9,2024-09-05
32696,61.02,2024-02-26
27859,133.15,2024-11-20
7026,142.25,2024-01-03
17561,79.2,2024-09-09
34770,23.74,2024-03-10
4032,89.46,2024-08-07
3545,41.05,2024-04-07
29118,91.38,2024-08-13
34350,24.43,2024-06-02
46431,99.68,2024-12-05
838,89.49,2024-08-24
34345,35.14,2024-04-21
16157,48.35,2024-09-24
28624,123.47,2024-12-28
23824,20.38,2024-02-18
7047,55.11,2024-11-01
15962,103.84,2024-11-01
37397,129.88,2024-02-22
21230,145.19,2024-04-28
34239,79.29,2024-01-13
49621,78.96,2024-01-01
24753,47.26,2024-12-28
35575,73.56,2024-12-02
17359,49.74,2024-01-16
7342,119.02,2024-11-19
28010,63.59,2024-12-10
12237,47.12,2024-12-23
9180,27.63,2024-07-26
16279,46.68,2024-03-20
1591,11.86,2024-05-05
37416,42.1,2024-02-23
30544,27.59,2024-03-25
1267,53.01,2024-03-03
12884,87.54,2024-06-01
46512,11.45,2024-09-19
23994,139.93,2024-04-07
22381,88.82,2024-05-26
12734,109.76,2024-04-20
36511,120.56,2024-06-23
41714,13.29,2024-06-15
13205,55.44,2024-07-05
35810,20.03,2024-01-12
2938,57.07,2024-07-16
46204,44.84,2024-05-24
2820,50.87,2024-03-03
47628,106.55,2024-08-22
10597,143.51,2024-02-22
16846,98.07,2024-04-03
44804,78.58,2024-05-03
28798,70.83,2024-02-09
7417,55.4,2024-08-07
22285,27.62,2024-02-19
16237,81.51,2024-04-27
45404,79.72,2024-08-27
1608,105.36,2024-03-27
8987,142.13,2024-01-19
41813,65.01,2024-03-16
41927,108.81,2024-05-11
44843,62.49,2024-11-14
9322,60.16,2024-03-12
29805,87.28,2024-11-27
15339,48.41,2024-04-24
24455,142.58,2024-02-13
29642,111.76,2024-04-04
508,52.02,2024-06-23
36562,111.24,2024-11-24
40038,132.37,2024-08-12
41365,74.01,2024-06-24
37654,89.95,2024-05-26
10395,45.09,2024-07-30
3629,79.0,2024-03-11
3804,131.65,2024-04-11
32332,126.33,2024-05-24
11604,137.96,2024-02-07
26989,96.21,2024-02-25
16368,43.51,2024-10-31
33350,97.98,2024-01-18
38610,89.74,2024-08-19
4918,124.97,2024-02-21
19702,75.82,2024-07-19
31556,86.38,2024-07-13
47769,54.35,2024-11-25
41933,92.32,2024-07-25
4846,67.98,2024-12-02
6918,41.39,2024-04-25
42864,134.97,2024-03-15
21965,113.64,2024-12-04
3869,19.23,2024-11-08
28680,65.8,2024-03-09
21225,61.78,2024-07-07
23078,42.33,2024-03-21
45281,137.59,2024-07-10
30619,38.22,2024-07-15
44418,125.86,2024-06-09
44157,79.61,2024-04-08
41918,119.33,2024-04-02
32048,98.92,2024-02-02
45722,60.87,2024-09-23
7941,141.9,2024-04-23
49719,89.62,2024-08-11
25783,101.68,2024-04-03
32434,46.01,2024-02-02
49567,73.07,2024-06-17
44318,92.91,2024-12-23
2213,126.54,2024-07-21
24120,30.63,2024-10-22
32846,12.47,2024-05-03
48668,145.08,2024-04-28
5441,126.0,2024-04-26
28224,29.29,2024-05-11
32984,28.82,2024-12-13
47787,138.26,2024-05-07
4594,40.94,2024-11-28
24232,96.02,2024-12-01
1857,90.97,2024-06-23
14867,48.67,2024-09-07
4032,141.95,2024-12-22
36160,10.23,2024-02-20
23540,73.75,2024-01-30
21348,69.8,2024-11-15
19966,24.24,2024-05-07
1548,25.34,2024-09-19
27756,42.69,2024-04-12
40259,53.06,2024-10-31
28722,66.26,2024-01-25
47765,12.45,2024-06-04
6856,86.99,2024-06-19
12653,16.59,2024-05-27
3068,102.53,2024-07-27
25804,104.5,2024-11-26
10629,87.4,2024-04-02
51,73.04,2024-12-19
4941,26.62,2024-02-20
29600,38.11,2024-04-12
26547,90.4,2024-10-23
40873,92.59,2024-10-18
13266,98.38,2024-07-25
923,33.35,2024-04-05
40953,98.43,2024-08-17
24244,142.01,2024-09-20
2654,11.16,2024-01-14
36148,55.78,2024-02-28
2423,79.56,2024-03-07
46802,36.33,2024-02-04
24572,44.01,2024-01-06
27334,147.35,2024-12-09
14446,136.26,2024-08-15
14029,95.67,2024-07-21
40026,97.77,2024-12-26
28997,13.8,2024-01-19
36147,148.63,2024-03-30
40754,72.27,2024-01-24
8557,45.84,2024-05-05
21307,65.76,2024-06-29
3856,26.92,2024-09-16
14613,78.58,2024-10-04
982,31.86,2024-05-27
23707,55.93,2024-04-02
16381,72.85,2024-12-21
8860,126.35,2024-01-29
40650,134.38,2024-03-14
7124,15.08,2024-08-25
35205,134.21,2024-11-09
27175,145.47,2024-12-06
38017,120.21,2024-11-04
49169,124.35,2024-02-01
7233,49.27,2024-01-20
8521,63.34,2024-11-08
13366,54.07,2024-09-30
11901,83.17,2024-06-02
2222,135.46,2024-09-30
39005,60.18,2024-02-29
22991,75.09,2024-04-06
28373,103.76,2024-01-08
38280,128.81,2024-07-02
16202,135.98,2024-11-08
24690,78.44,2024-07-26
9058,96.53,2024-05-09
9535,86.74,2024-04-27
13580,146.9,2024-12-12
48619,54.86,2024-11-15
776,70.49,2024-03-10
19787,46.71,2024-08-02
48175,55.28,2024-10-20
19364,54.46,2024-07-08
409,109.09,2024-11-21
21674,122.32,2024-07-12
20553,120.83,2024-02-22
509,85.1,2024-08-29
24346,48.27,2024-05-09
2585,79.82,2024-11-04
21159,78.23,2024-06-22
27453,62.19,2024-08-02
19497,68.56,2024-05-09
38694,111.2,2024-01-13
6234,107.43,2024-08-14
29004,46.62,2024-12-06
46525,56.8,2024-04-22
3243,55.84,2024-07-27
35410,103.3,2024-01-25
25260,42.01,2024-07-01
31324,25.33,2024-05-26
37285,59.44,2024-10-16
37807,91.3,2024-05-13
31553,88.35,2024-02-06
13435,70.22,2024-05-31
28091,26.67,2024-11-19
13518,55.82,2024-09-02
42734,29.74,2024-02-15
28796,136.32,2024-10-06
2340,31.02,2024-05-31
15374,122.3,2024-12-30
26856,59.25,2024-11-03
42236,120.1,2024-07-14
31123,118.86,2024-07-23
19125,142.01,2024-05-30
39693,35.63,2024-12-29
26562,66.36,2024-10-17
19136,133.12,2024-08-02
6588,119.6,2024-04-09
29942,23.5,2024-09-11
28176,115.76,2024-07-25
40265,12.45,2024-08-12
48643,19.91,2024-11-26
43500,140.64,2024-03-26
425,45.45,2024-05-21
10547,11.61,2024-10-04
41315,143.57,2024-11-13
48428,23.37,2024-11-17
31452,88.31,2024-10-01
40290,100.13,2024-09-29
11973,136.63,2024-03-04
30021,119.23,2024-07-19
6327,62.35,2024-08-21
678,140.65,2024-09-21
31691,43.38,2024-09-15
36406,38.25,2024-03-02
1379,19.68,2024-03-30
33397,144.46,2024-04-18
43376,71.16,2024-10-03
14281,40.02,2024-04-07
23038,98.53,2024-09-13
28573,50.55,2024-02-08
32771,89.03,2024-06-02
36711,37.71,2024-11-26
5747,107.66,2024-01-17
8195,122.8,2024-07-14
27040,47.61,2024-07-20
17563,77.93,2024-07-26
13210,48.97,2024-09-09
34578,44.57,2024-07-18
19139,84.21,2024-01-22
41031,45.1,2024-11-06
1652,31.12,2024-08-20
38874,52.6,2024-09-08
13297,10.18,2024-08-15
49134,75.32,2024-04-28
9764,95.72,2024-02-12
20468,64.59,2024-01-19
12768,51.75,2024-06-22
28195,121.27,2024-03-05
17293,57.61,2024-08-08
20862,40.03,2024-07-30
21064,44.31,2024-12-21
6215,134.23,2024-09-30
21022,65.7,2024-08-01
936,146.99,2024-01-20
23782,124.58,2024-03-24
34147,43.66,2024-03-16
46708,77.82,2024-02-09
38660,36.9,2024-08-02
10796,109.41,2024-06-19
20184,83.14,2024-11-16
29257,74.63,2024-07-23
22259,46.18,2024-04-16
38259,78.58,2024-03-07
24716,32.69,2024-01-07
25039,84.32,2024-04-15
9071,72.19,2024-08-04
48210,141.85,2024-10-30
32612,141.76,2024-02-16
9052,19.68,2024-11-23
20943,71.12,2024-05-21
15747,17.71,2024-08-03
2869,26.97,2024-01-01
42644,27.01,2024-01-10
20638,63.6,2024-01-14
20580,86.09,2024-02-14
16506,81.64,2024-02-13
30022,103.13,2024-10-08
23424,123.81,2024-10-14
34129,123.41,2024-08-31
2149,39.78,2024-09-04
33553,50.88,2024-12-05
4688,140.59,2024-01-01
14010,59.25,2024-11-01
45418,46.91,2024-04-18
20048,144.43,2024-08-24
3702,106.93,2024-12-14
21559,94.08,2024-01-14
49530,34.2,2024-07-08
3432,12.88,2024-07-26
49081,105.22,2024-06-25
26912,93.14,2024-08-31
49001,132.78,2024-08-04
38325,41.24,2024-07-22
775,45.33,2024-02-10
41974,51.69,2024-08-09
7233,43.38,2024-08-07
26156,14.69,2024-07-11
35760,137.01,2024-11-20
10864,115.03,2024-07-15
40802,90.9,2024-05-15
13440,62.84,2024-11-28
48152,127.69,2024-06-29
19969,93.09,2024-08-14
11366,126.69,2024-07-26
48392,104.09,2024-10-20
33115,23.56,2024-03-23
19458,147.37,2024-12-22
32782,74.65,2024-06-14
20747,48.54,2024-05-27
47066,21.55,2024-10-21
839,130.97,2024-11-06
8784,113.46,2024-11-01
20775,147.07,2024-02-29
387,27.27,2024-10-20
29422,19.84,2024-06-25
2277,96.67,2024-08-01
18258,87.74,2024-07-04
46611,86.82,2024-12-03
10358,56.1,2024-05-04
10377,95.22,2024-08-29
26786,52.65,2024-10-13
33826,99.86,2024-09-25
46949,11.23,2024-11-07
2154,145.31,2024-12-03
32721,84.71,2024-02-01
30978,54.12,2024-03-16
47892,41.14,2024-08-05
25068,49.48,2024-11-24
14922,24.06,2024-12-18
45358,21.71,2024-02-29
25863,86.91,2024-07-20
41776,52.43,2024-07-02
49504,93.92,2024-01-16
24988,84.04,2024-06-18
36869,100.66,2024-01-22
32303,42.32,2024-08-21
13222,120.85,2024-12-07
27625,89.25,2024-09-04
36218,52.84,2024-05-25
44046,124.14,2024-06-01
41887,31.41,2024-04-14
17,47.24,2024-07-12
13730,18.88,2024-11-10
49942,11.97,2024-05-07
12440,135.73,2024-05-16
45618,121.15,2024-01-03
1684,53.69,2024-03-28
47479,11.83,2024-04-13
34683,130.48,2024-05-05
16307,15.89,2024-09-07
25062,62.99,2024-02-15
24286,135.9,2024-12-16
33739,60.12,2024-01-02
19644,118.8,2024-06-08
18764,53.97,2024-03-03
22995,18.69,2024-12-29
27373,24.2,2024-01-25
7500,71.78,2024-12-06
39987,43.82,2024-08-24
22066,61.42,2024-01-14
19055,123.7,2024-06-26
47308,15.43,2024-05-06
23800,27.56,2024-12-19
42414,46.53,2024-04-23
20284,13.46,2024-10-20
20486,10.67,2024-03-10
12804,28.42,2024-03-10
8768,71.94,2024-09-11
34960,108.81,2024-01-18
12127,48.13,2024-09-14
38012,72.15,2024-05-31
2565,39.3,2024-05-11
5101,27.77,2024-09-18
30278,130.65,2024-07-16
4689,55.39,2024-12-03
28945,69.5,2024-01-21
15851,73.64,2024-09-19
27862,49.74,2024-09-29
32568,49.88,2024-12-29
5777,45.43,2024-05-25
40763,110.55,2024-07-23
24085,141.38,2024-02-10
44969,27.65,2024-12-15
38900,34.78,2024-12-07
39650,41.99,2024-05-10
6269,144.03,2024-12-23
7033,73.04,2024-05-22
8665,64.75,2024-07-19
15950,43.73,2024-08-31
29580,130.77,2024-01-01
33432,115.59,2024-01-12
37549,91.92,2024-06-22
19057,148.5,2024-09-07
5724,91.59,2024-07-31
17641,57.56,2024-07-02
6502,88.6,2024-03-22
10568,66.09,2024-10-01
38010,115.29,2024-02-24
33760,30.58,2024-01-17
46637,85.9,2024-07-04
24336,94.83,2024-01-22
34540,122.42,2024-01-31
1818,40.28,2024-07-13
30917,132.52,2024-05-02
48632,18.5,2024-07-14
44345,68.09,2024-11-05
44442,41.32,2024-11-02
41275,23.97,2024-10-15
1277,28.85,2024-11-02
48805,99.07,2024-04-02
47196,123.56,2024-08-04
49457,53.91,2024-12-02
3357,34.19,2024-04-02
32058,72.87,2024-07-06
4341,111.89,2024-09-21
12379,143.94,2024-05-10
27466,125.12,2024-06-16
35470,118.71,2024-09-05
15906,149.96,2024-03-17
41055,76.3,2024-09-01
9568,109.53,2024-09-28
4282,124.14,2024-12-02
42292,67.56,2024-02-21
8600,87.88,2024-01-12
22700,76.09,2024-01-07
41819,51.46,2024-07-19
49761,102.35,2024-12-06
31486,140.33,2024-05-21
4116,62.92,2024-06-22
13696,139.19,2024-01-17
42282,117.1,2024-10-25
4281,38.24,2024-05-21
19382,124.69,2024-10-20
33973,108.81,2024-09-13
9118,23.59,2024-07-04
39386,91.24,2024-01-15
29487,67.44,2024-12-24
11034,115.83,2024-08-13
31621,81.08,2024-05-08
12058,61.4,2024-07-13
2484,68.02,2024-02-01
42494,70.41,2024-08-17
29250,11.21,2024-10-09
46039,103.76,2024-12-12
35045,25.35,2024-02-15
38737,115.09,2024-08-22
39921,116.95,2024-04-28
8092,47.79,2024-07-05
19575,69.88,2024-04-26
7419,137.74,2024-12-10
30127,93.4,2024-06-03
44773,59.02,2024-09-26
49526,72.73,2024-08-04
7772,138.56,2024-07-28
25808,14.7,2024-11-09
47874,96.08,2024-12-15
8875,27.74,2024-03-09
47155,11.32,2024-09-13
49256,106.1,2024-09-18
4337,145.52,2024-07-13
32039,136.26,2024-12-18
34505,63.65,2024-09-21
31750,67.8,2024-02-06
40651,75.36,2024-02-16
4380,46.03,2024-04-24
13118,91.34,2024-01-07
6240,145.33,2024-11-24
38999,59.1,2024-09-04
31366,36.42,2024-07-06
48595,17.91,2024-01-20
4310,28.94,2024-01-25
44163,129.85,2024-06-21
15924,69.08,2024-04-23
48649,23.69,2024-10-02
19280,32.27,2024-01-03
38401,121.1,2024-01-22
10005,62.27,2024-10-15
49209,84.47,2024-03-31
19731,91.72,2024-06-15
35210,79.51,2024-12-09
30390,38.26,2024-04-08
6668,100.6,2024-03-28
19855,37.66,2024-03-31
32232,86.21,2024-07-07
16327,95.6,2024-09-15
42459,39.06,2024-03-16
49321,88.93,2024-06-12
31470,28.81,2024-12-23
25305,131.11,2024-04-23
38101,133.66,2024-12-25
29740,79.42,2024-09-29
9082,147.32,2024-08-09
49874,126.36,2024-06-21
3090,22.48,2024-10-11
44838,140.91,2024-04-10
25563,77.05,2024-11-26
34613,126.68,2024-02-16
38844,45.0,2024-02-17
47805,28.23,2024-06-14
9057,46.85,2024-07-31
18753,84.08,2024-12-29
11747,24.91,2024-01-13
15979,129.75,2024-12-02
25050,124.46,2024-06-06
9943,38.46,2024-08-03
47985,29.37,2024-12-17
14484,63.39,2024-09-30
19764,36.81,2024-02-24
39531,67.71,2024-12-22
6559,145.18,2024-04-08
13282,55.79,2024-09-24
6835,19.0,2024-07-26
24323,60.53,2024-06-10
23986,78.21,2024-07-07
40005,135.89,2024-07-16
12027,108.71,2024-05-19
33923,51.2,2024-03-01
22436,32.58,2024-11-30
23203,119.04,2024-03-22
10126,12.75,2024-06-19
6652,78.99,2024-03-23
5120,90.3,2024-02-28
39171,74.89,2024-01-20
2197,133.47,2024-04-09
17106,125.4,2024-06-03
28428,24.98,2024-05-10
42023,90.42,2024-07-23
17375,33.48,2024-11-22
23121,110.36,2024-10-18
2855,36.79,2024-03-26
23913,137.66,2024-07-08
43406,32.09,2024-03-25
19979,86.38,2024-09-01
19235,86.88,2024-06-22
47360,89.46,2024-09-27
6851,33.69,2024-12-20
37937,37.83,2024-04-12
15021,126.07,2024-08-20
15626,30.3,2024-03-04
46869,141.01,2024-11-13
15160,49.86,2024-06-03
32544,120.38,2024-09-22
10294,120.79,2024-12-09
13067,148.58,2024-03-28
19330,19.69,2024-10-02
40176,140.81,2024-09-19
44864,23.15,2024-11-03
2597,85.18,2024-12-02
10798,64.46,2024-08-05
15561,35.96,2024-05-25
16015,82.16,2024-08-10
1595,29.89,2024-08-03
41635,104.02,2024-05-06
10358,25.56,2024-01-20
29518,124.7,2024-02-09
5176,88.17,2024-03-09
47933,51.26,2024-01-23
11313,66.17,2024-01-09
41504,103.21,2024-09-20
47538,146.41,2024-11-01
48062,62.85,2024-01-15
34779,133.54,2024-06-14
17206,130.11,2024-08-26
43919,37.46,2024-04-23
8734,29.23,2024-08-28
7298,52.46,2024-10-14
12360,148.83,2024-06-19
7800,130.63,2024-05-28
17618,89.25,2024-01-21
1228,125.26,2024-03-21
36409,103.51,2024-04-27
35217,80.71,2024-09-30
9152,129.52,2024-05-13
14926,127.8,2024-12-18
38187,46.43,2024-06-20
16701,121.26,2024-05-18
3036,90.22,2024-03-04
19202,62.0,2024-03-24
20181,117.5,2024-09-15
30275,105.87,2024-01-14
14065,113.25,2024-08-09
9061,95.59,2024-12-28
42673,147.76,2024-12-15
15278,110.77,2024-12-26
10508,103.02,2024-05-14
48321,133.46,2024-05-10
17987,25.54,2024-07-02
25969,62.74,2024-07-02
36312,102.43,2024-06-30
35125,76.91,2024-06-14
40103,70.74,2024-08-14
17957,108.66,2024-07-29
6511,67.48,2024-11-23
3710,15.74,2024-04-16
5502,76.66,2024-09-28
17613,43.03,2024-03-16
47686,46.29,2024-03-12
32440,13.03,2024-08-05
10873,93.28,2024-02-07
22121,129.93,2024-10-31
12812,11.61,2024-05-24
18903,87.75,2024-04-07
35607,109.57,2024-07-18
4537,132.26,2024-08-13
20197,116.93,2024-03-30
3330,48.1,2024-06-09
36350,135.21,2024-10-26
30809,21.69,2024-03-11
19125,64.46,2024-10-08
31396,13.72,2024-07-31
27617,50.3,2024-05-23
43913,103.19,2024-01-02
21656,45.0,2024-08-01
13766,61.96,2024-08-26
22346,25.61,2024-06-17
46709,26.71,2024-10-12
47076,113.72,2024-12-28
8269,41.88,2024-11-01
46819,82.7,2024-04-21
25354,49.81,2024-02-06
49395,89.17,2024-10-17
25479,22.79,2024-05-17
30470,96.39,2024-02-19
14418,140.4,2024-04-04
37306,95.02,2024-12-11
9871,67.33,2024-05-13
25869,58.73,2024-06-29
43509,34.1,2024-04-27
49014,148.38,2024-08-25
13693,65.11,2024-03-15
17054,102.99,2024-04-01
24321,100.98,2024-11-04
24745,94.24,2024-05-29
13918,112.43,2024-11-04
31404,122.12,2024-07-26
6749,121.88,2024-02-15
6636,91.28,2024-11-09
39986,47.88,2024-04-12
23655,58.07,2024-10-19
13385,57.45,2024-09-13
28679,131.85,2024-08-30
165,83.77,2024-05-25
29644,105.69,2024-02-20
25663,145.03,2024-10-24
11143,68.62,2024-04-22
37044,72.7,2024-05-24
21166,110.88,2024-12-29
42417,36.17,2024-01-18
29186,105.85,2024-11-10
35101,84.0,2024-10-12
13401,88.16,2024-10-24
11034,76.92,2024-05-09
24517,80.68,2024-10-15
26586,109.3,2024-03-17
38919,87.58,2024-12-28
14445,55.66,2024-08-02
27226,100.09,2024-04-24
45715,82.76,2024-12-18
2511,83.9,2024-02-26
5039,30.18,2024-02-24
39059,64.91,2024-08-29
20813,59.79,2024-06-22
44309,130.58,2024-10-25
40023,33.64,2024-06-12
148,70.79,2024-11-23
25201,50.5,2024-05-29
25877,148.18,2024-01-03
41383,73.64,2024-07-20
11335,93.79,2024-03-24
5797,39.39,2024-07-29
48718,100.03,2024-06-25
33112,91.64,2024-02-03
14197,88.48,2024-07-01
36027,114.53,2024-06-22
49622,135.9,2024-04-29
6159,82.97,2024-02-29
5285,67.97,2024-09-18
24378,129.85,2024-06-19
34178,126.74,2024-12-23
36595,55.57,2024-06-28
37039,117.32,2024-11-10
14255,86.13,2024-04-12
1577,45.05,2024-05-04
4408,130.68,2024-11-14
37237,111.7,2024-02-06
12967,24.98,2024-07-01
25557,50.5,2024-08-20
31373,73.11,2024-04-11
16012,40.92,2024-02-25
22892,46.27,2024-12-16
21943,131.13,2024-01-12
32037,11.74,2024-02-25
17252,25.27,2024-11-27
8167,113.2,2024-07-23
31920,51.97,2024-09-10
6728,139.25,2024-06-03
16653,30.28,2024-03-14
20618,127.05,2024-08-06
18291,10.78,2024-02-10
11508,94.8,2024-10-26
37277,124.71,2024-11-15
5541,81.68,2024-01-14
36509,139.06,2024-06-30
11575,94.39,2024-11-03
49865,49.64,2024-06-03
10201,135.39,2024-04-21
16262,12.58,2024-09-18
48329,80.83,2024-04-01
15446,39.31,2024-07-11
21390,144.66,2024-10-25
47987,140.8,2024-05-06
15472,62.84,2024-05-28
33502,142.73,2024-10-08
13200,136.85,2024-12-20
45444,62.49,2024-05-20
3919,83.88,2024-04-05
13104,29.94,2024-01-28
26040,28.09,2024-12-22
8861,102.25,2024-10-12
20664,47.73,2024-01-10
31112,139.39,2024-12-25
35845,61.02,2024-07-14
4408,134.8,2024-01-21
15324,44.45,2024-08-01
23965,51.26,2024-11-04
35236,60.13,2024-10-11
9655,30.96,2024-08-20
17838,96.83,2024-06-06
37189,95.92,2024-12-14
41764,118.39,2024-05-23
17418,20.06,2024-02-20
41200,14.63,2024-10-20
15177,75.33,2024-11-09
45489,42.83,2024-10-26
4352,33.79,2024-09-23
32624,145.63,2024-01-17
6495,105.28,2024-03-04
16854,96.43,2024-01-06
49155,75.5,2024-11-11
2642,30.06,2024-02-02
12578,141.47,2024-11-02
22000,60.9,2024-02-08
2352,120.9,2024-10-13
10914,27.56,2024-02-27
34686,131.83,2024-08-06
10173,127.65,2024-11-12
12149,111.51,2024-05-07
44181,135.6,2024-01-10
3743,102.68,2024-11-05
21191,86.92,2024-12-10
45593,44.22,2024-02-16
13763,145.9,2024-01-24
28864,82.01,2024-02-02
7579,94.99,2024-04-03
14292,99.24,2024-12-14
32753,18.14,2024-05-17
30985,29.22,2024-06-04
15103,78.05,2024-11-24
23242,144.41,2024-01-26
47794,18.5,2024-04-25
38739,37.53,2024-10-23
24363,141.38,2024-04-07
24188,37.86,2024-11-08
27498,56.86,2024-03-22
7151,141.9,2024-07-01
7562,57.46,2024-03-26
39388,61.03,2024-08-12
11023,28.45,2024-03-20
16462,118.13,2024-04-17
46620,88.11,2024-06-02
20689,144.83,2024-11-11
15014,85.07,2024-03-23
15528,126.82,2024-10-31
8608,62.42,2024-04-25
44998,138.14,2024-10-05
32098,82.16,2024-07-15
19566,132.72,2024-08-26
15366,147.44,2024-05-19
49731,19.03,2024-02-17
49944,50.06,2024-02-25
14179,81.69,2024-05-01
21257,141.76,2024-08-27
4790,120.57,2024-11-21
20459,24.04,2024-05-16
7170,94.25,2024-03-02
42546,23.94,2024-01-26
16912,103.37,2024-09-06
10818,18.33,2024-01-22
4309,70.0,2024-04-21
33818,28.01,2024-08-11
3419,33.4,2024-01-05
20606,143.15,2024-10-17
33709,26.92,2024-12-01
7247,74.14,2024-10-04
47980,105.88,2024-08-22
41449,39.71,2024-03-28
39359,147.88,2024-08-12
36994,85.09,2024-06-16
4299,146.22,2024-03-11
8791,108.07,2024-12-21
42675,112.01,2024-03-17
15350,107.91,2024-08-11
21605,60.72,2024-10-03
34287,98.12,2024-12-10
39977,30.62,2024-10-30
26099,137.21,2024-03-07
19755,69.97,2024-05-20
12827,145.62,2024-10-16
45682,48.07,2024-01-11
45695,111.72,2024-12-16
32269,19.37,2024-11-27
24322,47.33,2024-02-12
10362,66.91,2024-06-10
40344,18.81,2024-07-23
3875,122.21,2024-06-26
39115,73.74,2024-01-29
36011,116.11,2024-10-26
1496,58.33,2024-05-09
15149,140.53,2024-10-13
34252,108.3,2024-12-24
43220,48.69,2024-10-09
47351,41.27,2024-02-29
40750,26.56,2024-08-04
20991,145.85,2024-01-27
39245,48.23,2024-02-16
41899,138.51,2024-01-28
31201,99.56,2024-03-24
20044,118.37,2024-02-12
11827,14.31,2024-04-18
25156,28.17,2024-12-26
40208,17.27,2024-05-16
30349,77.03,2024-10-29
25944,42.4,2024-04-24
16214,146.93,2024-07-29
13482,112.18,2024-09-28
41455,57.37,2024-04-06
28826,81.53,2024-06-29
7091,117.39,2024-02-22
6593,135.63,2024-10-05
36989,79.04,2024-09-05
3019,88.4,2024-03-28
46041,42.12,2024-04-08
2235,35.1,2024-03-07
39718,105.38,2024-10-25
35005,96.38,2024-07-12
28015,143.28,2024-05-16
19580,60.16,2024-01-10
26821,13.65,2024-02-26
13621,82.92,2024-12-01
35540,21.75,2024-08-20
6699,18.63,2024-11-20
2634,30.36,2024-02-01
44250,91.37,2024-06-03
4880,24.89,2024-03-12
14297,67.22,2024-08-04
31521,43.69,2024-08-24
22620,127.24,2024-06-02
37846,119.37,2024-11-07
18217,71.93,2024-11-14
13482,100.69,2024-02-11
16167,142.14,2024-10-27
31353,98.99,2024-03-25
11518,139.06,2024-07-25
12290,59.2,2024-04-28
33056,148.41,2024-11-24
20605,12.81,2024-02-28
10183,15.9,2024-06-10
44527,86.87,2024-04-08
47838,66.1,2024-05-18
21740,45.82,2024-09-20
18226,45.92,2024-11-29
16146,90.63,2024-12-05
29567,90.37,2024-05-14
18393,20.64,2024-10-25
2198,108.5,2024-12-14
39328,93.52,2024-09-17
31347,85.17,2024-11-21
43567,93.21,2024-05-14
20160,53.09,2024-09-17
19628,26.92,2024-04-29
24767,144.42,2024-07-15
11455,72.68,2024-04-16
36808,71.07,2024-05-28
29605,71.74,2024-01-05
25403,121.0,2024-05-17
27591,43.61,2024-04-08
7891,131.09,2024-04-17
41388,143.64,2024-03-19
32060,10.63,2024-07-08
46620,70.91,2024-02-07
20802,120.08,2024-11-01
37260,35.18,2024-01-16
15527,145.64,2024-06-16
22444,130.73,2024-10-01
24204,125.84,2024-07-12
34019,140.06,2024-11-21
48177,136.08,2024-03-28
42873,39.96,2024-07-24
34397,103.22,2024-09-25
34117,138.44,2024-03-08
38790,26.77,2024-03-25
48120,128.11,2024-10-12
26205,51.85,2024-04-02
41975,43.55,2024-06-03
836,141.55,2024-01-18
1807,121.25,2024-10-25
28290,88.07,2024-11-06
31065,66.0,2024-04-13
32201,123.7,2024-01-30
17979,111.59,2024-06-18
11599,98.87,2024-11-25
7135,141.96,2024-02-16
30445,29.09,2024-02-27
46567,72.04,2024-11-15
37357,13.54,2024-01-18
24325,127.8,2024-09-20
12115,37.33,2024-06-19
46140,96.46,2024-06-05
8333,57.3,2024-10-17
34753,78.59,2024-02-09
10631,54.5,2024-11-16
7634,130.38,2024-03-18
43070,106.1,2024-11-08
28749,44.17,2024-01-26
32604,36.03,2024-03-07
12194,99.96,2024-11-09
1005,80.32,2024-03-08
23844,105.23,2024-08-27
35890,141.21,2024-09-23
19505,85.2,2024-07-23
22224,44.94,2024-07-07
9494,110.52,2024-07-25
3372,36.48,2024-06-10
49680,25.87,2024-11-17
4676,84.3,2024-05-10
32927,132.42,2024-12-30
9669,115.67,2024-05-23
38281,137.24,2024-02-19
18480,148.1,2024-01-23
