data,origem,destino,volume_toneladas,tipo_carga
2024-04-07,Campinas,Ribeirão Preto,13.3,Tóxica
2024-04-03,Ribeirão Preto,São José do Rio Preto,20.2,Tóxica
2024-04-07,Ribeirão Preto,São José do Rio Preto,21.9,Tóxica
2024-04-06,Sorocaba,São José do Rio Preto,33.3,Inflamável
2024-04-06,São Paulo,São José do Rio Preto,13.0,Tóxica
2024-04-02,Ribeirão Preto,Campinas,33.1,Tóxica
2024-04-04,Sorocaba,Campinas,29.1,Comum
2024-04-03,São Paulo,Sorocaba,26.9,Tóxica
2024-04-03,Sorocaba,São Paulo,28.6,Inflamável
2024-04-05,São Paulo,Ribeirão Preto,23.2,Tóxica
2024-04-05,São José do Rio Preto,Sorocaba,12.3,Tóxica
2024-04-07,São Paulo,Campinas,10.7,Tóxica
2024-04-07,São José do Rio Preto,Campinas,26.8,Inflamável
2024-04-05,São José do Rio Preto,Campinas,23.5,Tóxica
2024-04-04,São José do Rio Preto,Sorocaba,18.4,Comum
2024-04-07,Sorocaba,Campinas,9.8,Comum
2024-04-01,Sorocaba,São José do Rio Preto,21.0,Inflamável
2024-04-04,Campinas,São José do Rio Preto,13.4,Tóxica
2024-04-03,Sorocaba,São Paulo,7.9,Comum
2024-04-03,Ribeirão Preto,Campinas,19.0,Tóxica
2024-04-07,Ribeirão Preto,São Paulo,22.7,Inflamável
2024-04-04,Campinas,Sorocaba,6.4,Tóxica
2024-04-05,São Paulo,Campinas,12.7,Tóxica
2024-04-06,Ribeirão Preto,Sorocaba,5.9,Inflamável
2024-04-02,Campinas,São José do Rio Preto,9.2,Comum
2024-04-06,São Paulo,Sorocaba,10.5,Inflamável
2024-04-05,São Paulo,Sorocaba,29.1,Comum
2024-04-04,São José do Rio Preto,São Paulo,18.2,Comum
2024-04-05,Ribeirão Preto,Sorocaba,9.4,Tóxica
2024-04-04,Sorocaba,Ribeirão Preto,8.0,Tóxica
2024-04-06,Campinas,São José do Rio Preto,13.9,Inflamável
2024-04-03,São Paulo,São José do Rio Preto,28.9,Comum
2024-04-05,São José do Rio Preto,Sorocaba,15.9,Tóxica
2024-04-07,Ribeirão Preto,São Paulo,9.8,Inflamável
2024-04-04,Ribeirão Preto,São José do Rio Preto,17.1,Tóxica
2024-04-03,Campinas,São José do Rio Preto,21.7,Tóxica
2024-04-02,São Paulo,Ribeirão Preto,5.9,Inflamável
2024-04-04,Campinas,Sorocaba,23.8,Inflamável
2024-04-06,Campinas,São José do Rio Preto,16.9,Inflamável
2024-04-02,Ribeirão Preto,São José do Rio Preto,25.2,Tóxica
2024-04-01,Sorocaba,São José do Rio Preto,26.4,Tóxica
2024-04-05,Ribeirão Preto,São Paulo,23.9,Comum
2024-04-04,Ribeirão Preto,Campinas,15.3,Inflamável
2024-04-02,São José do Rio Preto,Ribeirão Preto,20.9,Tóxica
2024-04-01,Sorocaba,São Paulo,16.6,Inflamável
2024-04-06,São Paulo,Ribeirão Preto,26.0,Comum
2024-04-03,Sorocaba,São José do Rio Preto,22.5,Inflamável
2024-04-07,São Paulo,Ribeirão Preto,7.5,Inflamável
2024-04-04,Campinas,Sorocaba,25.6,Tóxica
2024-04-02,Sorocaba,Campinas,16.1,Comum
2024-04-07,São José do Rio Preto,Campinas,31.3,Inflamável
2024-04-05,São Paulo,Ribeirão Preto,30.3,Tóxica
2024-04-07,Ribeirão Preto,São Paulo,10.3,Inflamável
2024-04-07,São José do Rio Preto,São Paulo,32.1,Inflamável
2024-04-07,São Paulo,São José do Rio Preto,18.2,Tóxica
2024-04-02,Ribeirão Preto,Campinas,29.4,Tóxica
2024-04-05,Campinas,São Paulo,20.2,Tóxica
2024-04-04,Ribeirão Preto,Sorocaba,32.5,Tóxica
2024-04-04,Ribeirão Preto,São Paulo,11.9,Tóxica
2024-04-04,Campinas,São Paulo,12.7,Comum
2024-04-06,São José do Rio Preto,Campinas,15.8,Inflamável
2024-04-06,Campinas,Sorocaba,33.2,Tóxica
2024-04-01,São José do Rio Preto,Ribeirão Preto,11.6,Tóxica
2024-04-04,Sorocaba,São José do Rio Preto,30.9,Inflamável
2024-04-05,São Paulo,São José do Rio Preto,12.7,Tóxica
2024-04-02,Campinas,Ribeirão Preto,34.1,Tóxica
2024-04-07,São Paulo,Campinas,22.9,Tóxica
2024-04-03,Sorocaba,Campinas,5.2,Tóxica
2024-04-05,Ribeirão Preto,Campinas,6.0,Tóxica
2024-04-07,Ribeirão Preto,Sorocaba,9.4,Tóxica
2024-04-06,Campinas,São José do Rio Preto,28.0,Comum
2024-04-05,Campinas,São José do Rio Preto,11.7,Tóxica
2024-04-06,São José do Rio Preto,Sorocaba,34.1,Inflamável
2024-04-04,São Paulo,São José do Rio Preto,24.1,Inflamável
2024-04-02,Ribeirão Preto,São Paulo,11.5,Tóxica
2024-04-01,Campinas,Sorocaba,31.8,Tóxica
2024-04-07,Campinas,São Paulo,25.0,Inflamável
2024-04-02,São José do Rio Preto,Ribeirão Preto,30.9,Inflamável
2024-04-02,Sorocaba,Campinas,33.7,Comum
2024-04-01,São Paulo,Campinas,8.8,Inflamável
2024-04-05,Sorocaba,Campinas,7.9,Comum
2024-04-02,Campinas,Sorocaba,22.5,Tóxica
2024-04-03,Campinas,Sorocaba,16.0,Tóxica
2024-04-05,Sorocaba,São Paulo,24.6,Inflamável
2024-04-04,São Paulo,Campinas,14.2,Inflamável
2024-04-02,Campinas,São José do Rio Preto,12.2,Tóxica
2024-04-03,Ribeirão Preto,Campinas,19.6,Comum
2024-04-04,São Paulo,Campinas,11.5,Comum
2024-04-04,Ribeirão Preto,Campinas,19.5,Inflamável
2024-04-07,São Paulo,São José do Rio Preto,33.7,Tóxica
2024-04-02,Campinas,São José do Rio Preto,30.2,Comum
2024-04-01,São José do Rio Preto,Sorocaba,33.2,Tóxica
2024-04-02,Campinas,São José do Rio Preto,29.2,Tóxica
2024-04-04,Sorocaba,São Paulo,29.4,Inflamável
2024-04-02,São Paulo,Sorocaba,32.7,Tóxica
2024-04-01,Sorocaba,Campinas,33.4,Comum
2024-04-07,Campinas,Ribeirão Preto,25.5,Tóxica
2024-04-07,São Paulo,Sorocaba,9.4,Tóxica
2024-04-01,Sorocaba,Campinas,34.0,Tóxica
2024-04-03,Ribeirão Preto,São José do Rio Preto,18.9,Comum
2024-04-04,São José do Rio Preto,Sorocaba,30.6,Tóxica
2024-04-02,Ribeirão Preto,Campinas,19.0,Tóxica
2024-04-01,Ribeirão Preto,São José do Rio Preto,24.8,Tóxica
2024-04-07,Campinas,São José do Rio Preto,5.7,Tóxica
2024-04-05,São José do Rio Preto,Sorocaba,12.5,Comum
2024-04-05,Ribeirão Preto,São José do Rio Preto,10.1,Tóxica
2024-04-07,Ribeirão Preto,São Paulo,27.9,Comum
2024-04-03,Sorocaba,São José do Rio Preto,15.9,Inflamável
2024-04-04,São José do Rio Preto,São Paulo,29.5,Tóxica
2024-04-07,Ribeirão Preto,São José do Rio Preto,7.9,Comum
2024-04-03,Sorocaba,São José do Rio Preto,25.4,Tóxica
2024-04-01,São Paulo,São José do Rio Preto,28.9,Comum
2024-04-06,Sorocaba,Ribeirão Preto,17.1,Inflamável
2024-04-05,São José do Rio Preto,São Paulo,25.0,Inflamável
2024-04-05,Sorocaba,São José do Rio Preto,33.0,Tóxica
2024-04-01,Ribeirão Preto,Campinas,5.6,Tóxica
2024-04-06,Campinas,Sorocaba,5.3,Tóxica
2024-04-01,São Paulo,Campinas,28.1,Comum
2024-04-02,Ribeirão Preto,Campinas,24.4,Comum
2024-04-07,São José do Rio Preto,São Paulo,19.8,Tóxica
2024-04-05,Sorocaba,Ribeirão Preto,6.3,Tóxica
2024-04-03,Ribeirão Preto,São José do Rio Preto,17.7,Tóxica
2024-04-02,São José do Rio Preto,Ribeirão Preto,30.0,Inflamável
2024-04-06,São Paulo,Sorocaba,19.4,Comum
2024-04-05,Sorocaba,São Paulo,22.6,Inflamável
2024-04-01,Ribeirão Preto,Sorocaba,14.3,Inflamável
2024-04-01,Ribeirão Preto,Campinas,26.0,Inflamável
2024-04-03,São Paulo,São José do Rio Preto,30.9,Tóxica
2024-04-07,São Paulo,São José do Rio Preto,11.1,Tóxica
2024-04-04,São Paulo,Campinas,15.7,Tóxica
2024-04-06,São Paulo,Ribeirão Preto,34.4,Inflamável
2024-04-03,São José do Rio Preto,Campinas,34.5,Comum
2024-04-04,Campinas,Sorocaba,11.7,Inflamável
2024-04-02,São José do Rio Preto,São Paulo,7.0,Comum
2024-04-02,São José do Rio Preto,São Paulo,16.9,Inflamável
2024-04-07,Sorocaba,Campinas,18.2,Comum
2024-04-05,São Paulo,São José do Rio Preto,23.6,Inflamável
2024-04-06,Sorocaba,São Paulo,32.0,Comum
2024-04-04,Sorocaba,São Paulo,14.9,Inflamável
2024-04-05,Ribeirão Preto,São José do Rio Preto,30.5,Tóxica
2024-04-04,Sorocaba,São Paulo,6.3,Inflamável
2024-04-03,Ribeirão Preto,São José do Rio Preto,20.1,Comum
2024-04-01,São Paulo,São José do Rio Preto,6.8,Tóxica
2024-04-03,Ribeirão Preto,Campinas,31.9,Inflamável
2024-04-06,São José do Rio Preto,São Paulo,12.2,Tóxica
2024-04-01,São Paulo,Ribeirão Preto,26.2,Tóxica
2024-04-07,Sorocaba,Campinas,14.1,Tóxica
2024-04-04,Sorocaba,Campinas,6.3,Tóxica
2024-04-05,São José do Rio Preto,Ribeirão Preto,21.7,Tóxica
2024-04-01,São José do Rio Preto,Ribeirão Preto,30.0,Tóxica
2024-04-04,Sorocaba,São José do Rio Preto,17.3,Tóxica
2024-04-02,São Paulo,Campinas,23.5,Inflamável
2024-04-04,Ribeirão Preto,Sorocaba,32.0,Inflamável
2024-04-05,São José do Rio Preto,Sorocaba,28.7,Inflamável
2024-04-04,São José do Rio Preto,São Paulo,10.8,Inflamável
2024-04-03,São José do Rio Preto,Campinas,27.0,Comum
2024-04-05,Campinas,Sorocaba,20.1,Comum
2024-04-06,São Paulo,Campinas,27.4,Comum
2024-04-02,São Paulo,Campinas,19.8,Tóxica
2024-04-03,São Paulo,Sorocaba,8.8,Comum
2024-04-06,São Paulo,Campinas,22.1,Inflamável
2024-04-04,São Paulo,Ribeirão Preto,19.8,Tóxica
2024-04-05,Sorocaba,São Paulo,20.5,Tóxica
2024-04-06,Campinas,São José do Rio Preto,18.6,Tóxica
2024-04-06,Ribeirão Preto,São Paulo,18.7,Inflamável
2024-04-02,São José do Rio Preto,Ribeirão Preto,20.5,Inflamável
2024-04-07,Campinas,Ribeirão Preto,20.6,Comum
2024-04-04,Sorocaba,Ribeirão Preto,33.5,Inflamável
2024-04-06,Campinas,Sorocaba,13.3,Tóxica
2024-04-01,Ribeirão Preto,Sorocaba,20.9,Inflamável
2024-04-02,Sorocaba,Campinas,24.2,Comum
2024-04-07,Ribeirão Preto,São Paulo,22.6,Tóxica
2024-04-04,Sorocaba,São Paulo,6.0,Tóxica
2024-04-06,São José do Rio Preto,São Paulo,15.1,Comum
2024-04-04,Sorocaba,São Paulo,17.8,Comum
2024-04-02,Sorocaba,Ribeirão Preto,6.9,Tóxica
2024-04-05,Sorocaba,São José do Rio Preto,15.3,Inflamável
2024-04-05,São José do Rio Preto,Sorocaba,32.4,Comum
2024-04-05,São José do Rio Preto,São Paulo,9.6,Tóxica
2024-04-07,São José do Rio Preto,Ribeirão Preto,6.7,Tóxica
2024-04-01,Ribeirão Preto,Campinas,10.7,Inflamável
2024-04-07,Campinas,Sorocaba,33.1,Tóxica
2024-04-02,São José do Rio Preto,Sorocaba,5.3,Tóxica
2024-04-06,Ribeirão Preto,São Paulo,17.4,Tóxica
2024-04-06,Ribeirão Preto,São Paulo,32.8,Inflamável
2024-04-01,São José do Rio Preto,Campinas,16.5,Comum
2024-04-07,Ribeirão Preto,Campinas,7.8,Comum
2024-04-04,Ribeirão Preto,Campinas,14.1,Inflamável
2024-04-04,Ribeirão Preto,São José do Rio Preto,10.6,Tóxica
2024-04-04,São José do Rio Preto,São Paulo,19.0,Inflamável
2024-04-06,São Paulo,Campinas,31.2,Inflamável
2024-04-05,São Paulo,Ribeirão Preto,6.5,Comum
2024-04-07,São José do Rio Preto,Campinas,9.8,Comum
2024-04-04,São Paulo,Sorocaba,13.3,Inflamável
2024-04-03,Campinas,Ribeirão Preto,22.8,Inflamável
2024-04-06,São José do Rio Preto,Sorocaba,15.8,Comum
2024-04-05,São José do Rio Preto,Ribeirão Preto,30.3,Tóxica
2024-04-04,São José do Rio Preto,Sorocaba,26.5,Inflamável
2024-04-04,Ribeirão Preto,Campinas,8.0,Tóxica
2024-04-01,Ribeirão Preto,Campinas,23.7,Comum
2024-04-05,Campinas,São José do Rio Preto,10.3,Inflamável
2024-04-04,São José do Rio Preto,Ribeirão Preto,10.2,Tóxica
2024-04-06,São José do Rio Preto,Ribeirão Preto,23.5,Tóxica
2024-04-06,Ribeirão Preto,São Paulo,21.9,Inflamável
2024-04-02,São José do Rio Preto,Ribeirão Preto,10.3,Comum
2024-04-01,São Paulo,Campinas,17.7,Comum
2024-04-05,São José do Rio Preto,Sorocaba,7.9,Comum
2024-04-04,Sorocaba,São Paulo,8.6,Inflamável
2024-04-06,Ribeirão Preto,Sorocaba,22.5,Inflamável
2024-04-02,Campinas,Ribeirão Preto,22.2,Tóxica
2024-04-05,São Paulo,São José do Rio Preto,33.5,Tóxica
2024-04-06,Campinas,São Paulo,18.3,Tóxica
2024-04-04,Campinas,São José do Rio Preto,18.1,Tóxica
2024-04-01,Ribeirão Preto,São José do Rio Preto,20.0,Tóxica
2024-04-07,Ribeirão Preto,São José do Rio Preto,25.9,Inflamável
2024-04-02,Sorocaba,São José do Rio Preto,16.0,Inflamável
2024-04-05,São Paulo,Campinas,30.9,Comum
2024-04-02,Campinas,São José do Rio Preto,5.9,Tóxica
2024-04-01,Sorocaba,São José do Rio Preto,18.2,Tóxica
2024-04-05,São Paulo,Campinas,20.3,Inflamável
2024-04-02,Campinas,Sorocaba,23.2,Tóxica
2024-04-01,São José do Rio Preto,Campinas,19.5,Tóxica
2024-04-01,São Paulo,Sorocaba,25.6,Tóxica
2024-04-03,Campinas,Ribeirão Preto,28.2,Tóxica
2024-04-03,São Paulo,Ribeirão Preto,27.1,Tóxica
2024-04-04,Sorocaba,São Paulo,15.2,Tóxica
2024-04-06,Sorocaba,São José do Rio Preto,35.0,Tóxica
2024-04-07,São José do Rio Preto,Ribeirão Preto,30.5,Inflamável
2024-04-02,Campinas,Ribeirão Preto,12.8,Tóxica
2024-04-04,Ribeirão Preto,Sorocaba,10.9,Inflamável
2024-04-02,Campinas,Ribeirão Preto,14.4,Tóxica
2024-04-07,São Paulo,Sorocaba,18.6,Tóxica
2024-04-06,Sorocaba,São José do Rio Preto,30.5,Tóxica
2024-04-06,São José do Rio Preto,São Paulo,30.5,Tóxica
2024-04-03,Sorocaba,São José do Rio Preto,13.2,Tóxica
2024-04-07,Ribeirão Preto,São José do Rio Preto,22.8,Tóxica
2024-04-06,Sorocaba,Campinas,13.5,Tóxica
2024-04-04,Campinas,Ribeirão Preto,8.3,Comum
2024-04-05,Campinas,Ribeirão Preto,25.5,Comum
2024-04-04,Sorocaba,Ribeirão Preto,9.3,Tóxica
2024-04-02,São José do Rio Preto,Sorocaba,25.0,Tóxica
2024-04-07,Campinas,Ribeirão Preto,29.3,Comum
2024-04-01,Ribeirão Preto,Sorocaba,9.2,Comum
2024-04-06,Campinas,São Paulo,35.0,Tóxica
2024-04-02,São José do Rio Preto,Sorocaba,30.5,Inflamável
2024-04-05,São Paulo,São José do Rio Preto,27.6,Comum
2024-04-06,Ribeirão Preto,São José do Rio Preto,17.7,Inflamável
2024-04-02,Campinas,São José do Rio Preto,26.9,Tóxica
2024-04-06,São José do Rio Preto,São Paulo,26.7,Tóxica
2024-04-06,Sorocaba,São Paulo,23.9,Tóxica
2024-04-06,São José do Rio Preto,Sorocaba,28.9,Tóxica
2024-04-03,São José do Rio Preto,São Paulo,18.5,Inflamável
2024-04-07,Ribeirão Preto,São Paulo,8.6,Inflamável
2024-04-04,Sorocaba,Ribeirão Preto,21.8,Comum
2024-04-06,Campinas,Sorocaba,13.0,Tóxica
2024-04-01,Ribeirão Preto,Sorocaba,16.5,Tóxica
2024-04-07,Campinas,Sorocaba,5.5,Tóxica
2024-04-03,São José do Rio Preto,São Paulo,29.3,Inflamável
2024-04-02,São Paulo,São José do Rio Preto,21.3,Tóxica
2024-04-03,São José do Rio Preto,Campinas,5.3,Inflamável
2024-04-02,Ribeirão Preto,Campinas,19.1,Inflamável
2024-04-02,Campinas,Ribeirão Preto,19.3,Inflamável
2024-04-06,Ribeirão Preto,São Paulo,17.1,Tóxica
2024-04-04,Sorocaba,São José do Rio Preto,33.0,Comum
2024-04-02,São Paulo,São José do Rio Preto,6.2,Inflamável
2024-04-02,São Paulo,Campinas,25.5,Tóxica
2024-04-01,Campinas,Ribeirão Preto,30.5,Tóxica
2024-04-02,Campinas,Ribeirão Preto,33.8,Inflamável
2024-04-05,Ribeirão Preto,Campinas,20.9,Inflamável
2024-04-06,Sorocaba,São Paulo,6.3,Tóxica
2024-04-01,São Paulo,Ribeirão Preto,20.0,Inflamável
2024-04-07,Ribeirão Preto,Campinas,30.1,Inflamável
2024-04-01,Sorocaba,São José do Rio Preto,20.4,Tóxica
2024-04-06,São Paulo,Campinas,34.1,Inflamável
2024-04-06,Ribeirão Preto,Campinas,24.6,Tóxica
2024-04-03,Sorocaba,Ribeirão Preto,8.8,Tóxica
2024-04-03,São José do Rio Preto,Campinas,27.7,Inflamável
2024-04-01,Sorocaba,São Paulo,25.7,Inflamável
2024-04-06,São Paulo,Campinas,23.3,Inflamável
2024-04-05,Sorocaba,Campinas,27.9,Tóxica
2024-04-02,São Paulo,Campinas,33.9,Tóxica
2024-04-04,Sorocaba,Ribeirão Preto,16.4,Tóxica
2024-04-01,Sorocaba,Ribeirão Preto,10.3,Inflamável
2024-04-04,São Paulo,Campinas,9.8,Comum
2024-04-04,Campinas,São Paulo,7.3,Tóxica
2024-04-04,Ribeirão Preto,Sorocaba,32.4,Comum
2024-04-05,São Paulo,Sorocaba,12.0,Tóxica
2024-04-07,São Paulo,Sorocaba,15.3,Inflamável
2024-04-06,Sorocaba,Campinas,13.4,Tóxica
2024-04-02,Campinas,Ribeirão Preto,26.4,Tóxica
2024-04-05,Ribeirão Preto,São Paulo,31.1,Tóxica
2024-04-04,Campinas,Ribeirão Preto,10.5,Tóxica
2024-04-07,São Paulo,Campinas,25.6,Inflamável
2024-04-06,Campinas,São José do Rio Preto,15.6,Tóxica
2024-04-05,Campinas,Ribeirão Preto,34.4,Inflamável
2024-04-03,São José do Rio Preto,Campinas,14.0,Tóxica
2024-04-06,São Paulo,Campinas,5.2,Tóxica
2024-04-02,Campinas,São José do Rio Preto,20.5,Tóxica
2024-04-04,Campinas,São José do Rio Preto,9.5,Tóxica
2024-04-07,Sorocaba,São José do Rio Preto,6.3,Tóxica
2024-04-03,Campinas,São Paulo,25.9,Comum
2024-04-03,Ribeirão Preto,Sorocaba,21.1,Comum
2024-04-02,São Paulo,Sorocaba,23.9,Tóxica
2024-04-01,São Paulo,Campinas,25.0,Tóxica
2024-04-02,Campinas,São Paulo,11.0,Tóxica
2024-04-06,Sorocaba,São Paulo,13.1,Inflamável
2024-04-03,São Paulo,Sorocaba,18.2,Inflamável
2024-04-02,Sorocaba,Ribeirão Preto,18.4,Tóxica
2024-04-05,Ribeirão Preto,Sorocaba,28.2,Tóxica
2024-04-07,São Paulo,Campinas,16.0,Inflamável
2024-04-07,Campinas,Sorocaba,9.9,Tóxica
2024-04-07,São José do Rio Preto,São Paulo,11.4,Inflamável
2024-04-03,Campinas,São José do Rio Preto,26.3,Inflamável
2024-04-01,São José do Rio Preto,Campinas,31.7,Tóxica
2024-04-04,Ribeirão Preto,Campinas,34.5,Tóxica
2024-04-06,Sorocaba,São Paulo,25.1,Comum
2024-04-03,São José do Rio Preto,Ribeirão Preto,20.2,Tóxica
2024-04-07,Sorocaba,São José do Rio Preto,33.0,Inflamável
2024-04-01,Sorocaba,São José do Rio Preto,34.8,Inflamável
2024-04-04,Campinas,São Paulo,28.4,Comum
2024-04-07,Campinas,Sorocaba,21.3,Tóxica
2024-04-01,Sorocaba,Campinas,12.8,Inflamável
2024-04-05,São Paulo,Ribeirão Preto,15.6,Comum
2024-04-07,Ribeirão Preto,São Paulo,31.8,Tóxica
2024-04-04,Sorocaba,São José do Rio Preto,6.7,Tóxica
2024-04-04,Sorocaba,São Paulo,22.7,Tóxica
2024-04-05,Campinas,Sorocaba,16.2,Tóxica
2024-04-04,Campinas,Ribeirão Preto,30.6,Tóxica
2024-04-06,Sorocaba,Ribeirão Preto,23.0,Comum
2024-04-07,Campinas,São José do Rio Preto,13.2,Tóxica
2024-04-07,São José do Rio Preto,Sorocaba,17.2,Tóxica
2024-04-05,Campinas,São Paulo,15.6,Tóxica
2024-04-07,Ribeirão Preto,São José do Rio Preto,21.3,Inflamável
2024-04-05,São Paulo,Ribeirão Preto,24.8,Tóxica
2024-04-03,Sorocaba,Ribeirão Preto,14.6,Comum
2024-04-07,Ribeirão Preto,Sorocaba,17.9,Comum
2024-04-03,Campinas,São Paulo,6.6,Inflamável
2024-04-06,Sorocaba,São José do Rio Preto,20.2,Comum
2024-04-06,Ribeirão Preto,Sorocaba,5.7,Inflamável
2024-04-05,Campinas,Ribeirão Preto,31.1,Comum
2024-04-05,São José do Rio Preto,Sorocaba,28.2,Inflamável
2024-04-06,São José do Rio Preto,Campinas,26.0,Tóxica
2024-04-05,Ribeirão Preto,Sorocaba,9.2,Tóxica
2024-04-06,São Paulo,Sorocaba,24.7,Tóxica
2024-04-07,Sorocaba,São Paulo,28.0,Comum
2024-04-02,São Paulo,São José do Rio Preto,22.2,Inflamável
2024-04-03,Ribeirão Preto,São Paulo,13.3,Inflamável
2024-04-05,Campinas,São Paulo,12.3,Tóxica
2024-04-07,Sorocaba,São Paulo,5.0,Tóxica
2024-04-05,Ribeirão Preto,Campinas,15.6,Comum
2024-04-07,São Paulo,Ribeirão Preto,5.8,Comum
2024-04-02,Sorocaba,Campinas,5.1,Tóxica
2024-04-07,Campinas,Sorocaba,13.4,Inflamável
2024-04-05,São José do Rio Preto,Ribeirão Preto,32.4,Tóxica
2024-04-01,São José do Rio Preto,Campinas,32.0,Inflamável
2024-04-05,São José do Rio Preto,Campinas,21.6,Inflamável
2024-04-02,Ribeirão Preto,Sorocaba,15.0,Tóxica
2024-04-02,Sorocaba,São Paulo,12.3,Tóxica
2024-04-05,São José do Rio Preto,Sorocaba,29.5,Inflamável
2024-04-05,São José do Rio Preto,Sorocaba,19.6,Inflamável
2024-04-02,Ribeirão Preto,Sorocaba,24.0,Inflamável
2024-04-05,Campinas,Sorocaba,20.6,Comum
2024-04-04,São José do Rio Preto,Campinas,22.3,Tóxica
2024-04-01,Campinas,Sorocaba,27.3,Tóxica
2024-04-03,São Paulo,Campinas,34.5,Tóxica
2024-04-07,São José do Rio Preto,São Paulo,11.5,Tóxica
2024-04-05,Campinas,São José do Rio Preto,34.6,Inflamável
2024-04-04,Ribeirão Preto,São Paulo,26.4,Tóxica
2024-04-07,Ribeirão Preto,São José do Rio Preto,29.8,Tóxica
2024-04-05,São Paulo,São José do Rio Preto,7.7,Comum
2024-04-02,Ribeirão Preto,Sorocaba,14.0,Comum
2024-04-06,Ribeirão Preto,São Paulo,6.7,Comum
2024-04-04,Campinas,Ribeirão Preto,16.1,Tóxica
2024-04-04,Sorocaba,São José do Rio Preto,8.2,Tóxica
2024-04-04,Ribeirão Preto,Campinas,21.9,Tóxica
2024-04-02,Ribeirão Preto,Sorocaba,5.2,Tóxica
2024-04-03,Sorocaba,Ribeirão Preto,26.4,Comum
2024-04-01,Ribeirão Preto,São José do Rio Preto,10.9,Comum
2024-04-04,Campinas,São Paulo,15.1,Inflamável
2024-04-05,Sorocaba,São José do Rio Preto,28.1,Inflamável
2024-04-06,Ribeirão Preto,Campinas,8.2,Inflamável
2024-04-02,Ribeirão Preto,São Paulo,11.9,Comum
2024-04-05,São José do Rio Preto,Sorocaba,5.3,Inflamável
2024-04-02,Ribeirão Preto,São Paulo,34.1,Tóxica
2024-04-05,Campinas,São José do Rio Preto,22.8,Tóxica
2024-04-01,São Paulo,Ribeirão Preto,26.6,Inflamável
2024-04-01,São Paulo,Ribeirão Preto,9.3,Comum
2024-04-01,São Paulo,Ribeirão Preto,22.8,Inflamável
2024-04-01,Ribeirão Preto,São Paulo,8.9,Inflamável
2024-04-01,Ribeirão Preto,Sorocaba,17.0,Tóxica
2024-04-02,São José do Rio Preto,São Paulo,22.1,Tóxica
2024-04-04,Ribeirão Preto,Campinas,21.8,Tóxica
2024-04-05,São Paulo,Ribeirão Preto,8.6,Inflamável
2024-04-01,Sorocaba,São José do Rio Preto,6.0,Tóxica
2024-04-02,Sorocaba,Ribeirão Preto,28.9,Comum
2024-04-02,Campinas,São José do Rio Preto,26.8,Inflamável
2024-04-04,Ribeirão Preto,Campinas,8.8,Comum
2024-04-05,Sorocaba,Campinas,31.8,Comum
2024-04-03,São Paulo,Ribeirão Preto,34.9,Comum
2024-04-07,São Paulo,São José do Rio Preto,12.6,Tóxica
2024-04-02,Ribeirão Preto,Campinas,19.6,Tóxica
2024-04-03,Ribeirão Preto,Campinas,12.1,Tóxica
2024-04-01,São Paulo,Ribeirão Preto,8.5,Tóxica
2024-04-07,São Paulo,Ribeirão Preto,8.8,Inflamável
2024-04-01,Ribeirão Preto,São José do Rio Preto,7.2,Inflamável
2024-04-04,Ribeirão Preto,Sorocaba,25.8,Inflamável
2024-04-07,São José do Rio Preto,Ribeirão Preto,19.8,Tóxica
2024-04-03,Campinas,São José do Rio Preto,31.4,Inflamável
2024-04-05,Sorocaba,Campinas,27.2,Tóxica
2024-04-04,São Paulo,São José do Rio Preto,18.9,Comum
2024-04-07,São José do Rio Preto,Campinas,18.7,Inflamável
2024-04-05,São José do Rio Preto,Campinas,8.4,Inflamável
2024-04-05,Campinas,Ribeirão Preto,34.8,Tóxica
2024-04-07,Campinas,Ribeirão Preto,21.5,Comum
2024-04-03,Sorocaba,São Paulo,14.3,Tóxica
2024-04-01,São Paulo,Campinas,20.1,Tóxica
2024-04-03,Campinas,Sorocaba,21.7,Inflamável
2024-04-01,Campinas,Sorocaba,27.7,Comum
2024-04-05,São Paulo,São José do Rio Preto,13.0,Tóxica
2024-04-04,São José do Rio Preto,São Paulo,16.5,Inflamável
2024-04-05,São José do Rio Preto,Sorocaba,13.0,Inflamável
2024-04-02,Ribeirão Preto,Campinas,29.6,Tóxica
2024-04-07,Ribeirão Preto,São Paulo,26.7,Comum
2024-04-04,São Paulo,Ribeirão Preto,10.1,Tóxica
